Year,psa_rate_per_100k_pop,lga_rate_per_100_pop,incidents_recorded,LGA,division_code,division_desc,subdivision_code,subdivision_desc,subgroup_code,subgroup_desc,police_region
2016,168.894962804,168.894962804,262,Darebin,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2016,705.87780256,705.87780256,1095,Darebin,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2016,46.052631579,46.052631579,21,East Gippsland,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,10.964912281,10.964912281,5,East Gippsland,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,666.666666667,666.666666667,304,East Gippsland,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,111.842105263,111.842105263,51,East Gippsland,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,6.578947368,6.578947368,3,East Gippsland,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2016,57.01754386,57.01754386,26,East Gippsland,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,320.175438596,320.175438596,146,East Gippsland,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,65.789473684,65.789473684,30,East Gippsland,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,502.192982456,502.192982456,229,East Gippsland,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,109.649122807,109.649122807,50,East Gippsland,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2016,589.912280702,589.912280702,269,East Gippsland,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,65.232039684,65.232039684,91,Frankston,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2016,17.204054422,17.204054422,24,Frankston,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2016,755.544723373,755.544723373,1054,Frankston,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2016,81.719258505,81.719258505,114,Frankston,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2016,7.88519161,7.88519161,11,Frankston,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2016,88.887614514,88.887614514,124,Frankston,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2016,531.175180284,531.175180284,741,Frankston,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2016,2.867342404,2.867342404,4,Frankston,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2016,342.647417241,342.647417241,478,Frankston,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2016,1076.687072587,1076.687072587,1502,Frankston,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2016,63.081532881,63.081532881,88,Frankston,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2016,611.460767588,611.460767588,853,Frankston,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2016,89.087594552,90.176972308,216,Greater Geelong,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,0.412442567,0.417485983,1,Greater Geelong,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,773.742256391,783.203703936,1876,Greater Geelong,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,46.193567546,46.758430086,112,Greater Geelong,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,5.774195943,5.844803761,14,Greater Geelong,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,80.01385807,80.992280684,194,Greater Geelong,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,684.654661838,693.026731627,1660,Greater Geelong,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,4.949310808,5.009831795,12,Greater Geelong,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,4 Western
2016,393.882651841,398.699113677,955,Greater Geelong,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,1208.456722401,1223.233929921,2930,Greater Geelong,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,93.212020226,94.351832137,226,Greater Geelong,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,722.599378037,731.435442055,1752,Greater Geelong,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,7.423966213,614.544213042,18,Queenscliffe,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,0.824885135,68.282690338,2,Queenscliffe,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,0.412442567,34.141345169,1,Queenscliffe,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,5.774195943,477.978832366,14,Queenscliffe,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,2.062212837,170.706725845,5,Queenscliffe,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,8.661293915,716.968248549,21,Queenscliffe,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,3.711983106,307.272106521,9,Queenscliffe,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,7.011523645,580.402867873,17,Queenscliffe,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,6.759577725,16.518967662,17,Bayside,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2016,137.1796656,335.237873134,345,Bayside,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2016,28.628799777,69.962686567,72,Bayside,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2016,1.988111096,4.8585199,5,Bayside,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2016,23.459710929,57.330534826,59,Bayside,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2016,166.206087596,406.172263682,418,Bayside,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2016,54.87186624,134.095149254,138,Bayside,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2016,430.624863317,1052.355410448,1083,Bayside,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2016,38.966977475,95.22699005,98,Bayside,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2016,140.360643353,343.011504975,353,Bayside,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2016,8.747688821,14.806539106,22,Glen Eira,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2016,0.397622219,0.673024505,1,Glen Eira,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2016,194.039642935,328.435958353,488,Glen Eira,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2016,32.207399749,54.514984891,81,Glen Eira,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2016,2.783355534,4.711171534,7,Glen Eira,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2016,30.219288654,51.149862366,76,Glen Eira,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2016,230.620887095,390.354212797,580,Glen Eira,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2016,0.397622219,0.673024505,1,Glen Eira,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2016,100.59842144,170.27519972,253,Glen Eira,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2016,460.048907533,778.689352079,1157,Glen Eira,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2016,56.859977336,96.24250419,143,Glen Eira,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2016,160.241754309,271.228875443,403,Glen Eira,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2016,60.540999363,60.540999363,97,Greater Dandenong,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2016,0.624134014,0.624134014,1,Greater Dandenong,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2016,748.336682853,748.336682853,1199,Greater Dandenong,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2016,20.596422464,20.596422464,33,Greater Dandenong,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2016,5.617206126,5.617206126,9,Greater Dandenong,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2016,84.882225912,84.882225912,136,Greater Dandenong,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2016,557.351674552,557.351674552,893,Greater Dandenong,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2016,4.368938098,4.368938098,7,Greater Dandenong,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2016,551.110334411,551.110334411,883,Greater Dandenong,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2016,1320.667573741,1320.667573741,2116,Greater Dandenong,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2016,43.689380984,43.689380984,70,Greater Dandenong,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2016,748.336682853,748.336682853,1199,Greater Dandenong,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2016,36.385039328,36.385039328,34,Hobsons Bay,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2016,582.160629247,582.160629247,544,Hobsons Bay,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2016,22.473112526,22.473112526,21,Hobsons Bay,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2016,1.070148216,1.070148216,1,Hobsons Bay,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2016,41.735780406,41.735780406,39,Hobsons Bay,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2016,314.623575365,314.623575365,294,Hobsons Bay,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2016,2.140296431,2.140296431,2,Hobsons Bay,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,1 North West Metro
2016,248.274386002,248.274386002,232,Hobsons Bay,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2016,1003.799026165,1003.799026165,938,Hobsons Bay,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2016,135.908823372,135.908823372,127,Hobsons Bay,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2016,604.633741773,604.633741773,565,Hobsons Bay,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2016,6.755615605,34.578146611,2,Hindmarsh,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,74.31177166,380.359612725,22,Hindmarsh,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,3.377807803,17.289073306,1,Hindmarsh,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,3.377807803,17.289073306,1,Hindmarsh,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,70.933963857,363.070539419,21,Hindmarsh,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,13.511231211,69.156293223,4,Hindmarsh,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,20.266846816,103.734439834,6,Hindmarsh,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,43.911501436,224.757952974,13,Hindmarsh,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,54.044924844,80.4667069,16,Horsham,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,20.266846816,30.175015088,6,Horsham,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,820.807296065,1222.088111044,243,Horsham,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,168.890390137,251.458459063,50,Horsham,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,33.778078027,50.291691813,10,Horsham,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
